store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
STORE017,SKU02105,67.4,25,10,2025-11-20
STORE022,SKU02105,59.1,25,10,2025-11-20
STORE018,SKU02105,91.5,25,10,2025-11-20
STORE009,SKU02106,6.0,25,10,2025-11-20
STORE003,SKU02106,19.6,25,10,2025-11-20
STORE007,SKU02106,18.4,25,10,2025-11-20
STORE007,SKU02107,83.9,25,10,2025-11-20
STORE015,SKU02107,121.0,25,10,2025-11-20
STORE008,SKU02107,68.5,25,10,2025-11-20
STORE003,SKU02107,27.8,25,10,2025-11-20
STORE030,SKU02107,43.7,25,10,2025-11-20
STORE005,SKU02108,115.0,27,12,2025-11-20
STORE030,SKU02109,10.7,25,10,2025-11-20
STORE011,SKU02109,10.1,25,10,2025-11-20
STORE012,SKU02109,28.1,25,10,2025-11-20
STORE023,SKU02110,70.6,25,10,2025-11-20
STORE030,SKU02110,2.9,25,10,2025-11-20
STORE006,SKU02110,116.4,25,10,2025-11-20
STORE007,SKU02110,107.1,25,10,2025-11-20
STORE012,SKU02111,35.0,63,31,2025-11-20
STORE030,SKU02112,207.8,25,10,2025-11-20
STORE013,SKU02112,880.0,25,10,2025-11-20
STORE004,SKU02112,179.1,25,10,2025-11-20
STORE015,SKU02112,555.7,25,10,2025-11-20
STORE018,SKU02112,20.4,25,10,2025-11-20
STORE003,SKU02112,50.0,25,10,2025-11-20
STORE027,SKU02112,137.0,25,10,2025-11-20
STORE001,SKU02112,207.2,25,10,2025-11-20
STORE007,SKU02112,399.3,25,10,2025-11-20
STORE006,SKU02112,1047.8,25,10,2025-11-20
STORE028,SKU02112,116.1,25,10,2025-11-20
STORE025,SKU02112,11.5,25,10,2025-11-20
STORE021,SKU02112,380.8,25,10,2025-11-20
STORE023,SKU02112,218.6,25,10,2025-11-20
STORE029,SKU02112,52.2,25,10,2025-11-20
STORE002,SKU02112,161.0,25,10,2025-11-20
STORE020,SKU02112,319.7,25,10,2025-11-20
STORE016,SKU02112,346.9,25,10,2025-11-20
STORE022,SKU02112,163.2,25,10,2025-11-20
STORE014,SKU02112,85.8,25,10,2025-11-20
STORE009,SKU02112,858.0,25,10,2025-11-20
STORE026,SKU02112,256.7,25,10,2025-11-20
STORE019,SKU02112,123.7,25,10,2025-11-20
STORE011,SKU02112,77.6,25,10,2025-11-20
STORE012,SKU02112,309.6,25,10,2025-11-20
STORE005,SKU02112,65.4,25,10,2025-11-20
STORE008,SKU02112,44.4,25,10,2025-11-20
STORE024,SKU02112,177.9,25,10,2025-11-20
STORE017,SKU02112,80.7,25,10,2025-11-20
STORE007,SKU02113,175.0,25,10,2025-11-20
STORE007,SKU02114,27.5,25,10,2025-11-20
STORE015,SKU02114,233.0,25,10,2025-11-20
STORE003,SKU02114,72.9,25,10,2025-11-20
STORE022,SKU02114,0.1,25,10,2025-11-20
STORE018,SKU02114,29.7,25,10,2025-11-20
STORE010,SKU02114,593.9,25,10,2025-11-20
STORE025,SKU02114,442.4,25,10,2025-11-20
STORE009,SKU02114,58.3,25,10,2025-11-20
STORE019,SKU02114,330.0,25,10,2025-11-20
STORE002,SKU02114,205.4,25,10,2025-11-20
STORE006,SKU02114,774.6,25,10,2025-11-20
STORE027,SKU02114,102.4,25,10,2025-11-20
STORE011,SKU02114,250.5,25,10,2025-11-20
STORE021,SKU02114,14.4,25,10,2025-11-20
STORE005,SKU02114,110.5,25,10,2025-11-20
STORE014,SKU02114,726.8,25,10,2025-11-20
STORE030,SKU02114,169.6,25,10,2025-11-20
STORE016,SKU02114,74.3,25,10,2025-11-20
STORE023,SKU02114,28.1,25,10,2025-11-20
STORE001,SKU02114,266.2,25,10,2025-11-20
STORE017,SKU02114,226.7,25,10,2025-11-20
STORE029,SKU02114,102.6,25,10,2025-11-20
STORE013,SKU02114,660.2,25,10,2025-11-20
STORE010,SKU02115,4.8,25,10,2025-11-20
STORE002,SKU02115,78.0,25,10,2025-11-20
STORE008,SKU02115,546.8,25,10,2025-11-20
STORE015,SKU02115,83.4,25,10,2025-11-20
STORE007,SKU02116,27.6,25,10,2025-11-20
STORE022,SKU02116,72.5,25,10,2025-11-20
STORE009,SKU02116,164.9,25,10,2025-11-20
STORE027,SKU02117,81.0,25,10,2025-11-20
STORE004,SKU02118,1.0,25,10,2025-11-20
STORE013,SKU02119,43.0,25,10,2025-11-20
STORE016,SKU02120,15.6,25,10,2025-11-20
STORE018,SKU02120,97.3,25,10,2025-11-20
STORE004,SKU02120,38.0,25,10,2025-11-20
STORE030,SKU02121,12.6,25,10,2025-11-20
STORE005,SKU02121,37.4,25,10,2025-11-20
STORE029,SKU02122,109.4,25,10,2025-11-20
STORE015,SKU02122,4.5,25,10,2025-11-20
STORE024,SKU02122,18.1,25,10,2025-11-20
STORE026,SKU02123,154.1,25,10,2025-11-20
STORE016,SKU02123,110.9,25,10,2025-11-20
STORE022,SKU02124,126.0,25,10,2025-11-20
STORE017,SKU02125,109.0,25,10,2025-11-20
STORE006,SKU02126,69.0,25,10,2025-11-20
STORE030,SKU02127,2.0,25,10,2025-11-20
STORE006,SKU02128,55.3,25,10,2025-11-20
STORE003,SKU02128,431.8,25,10,2025-11-20
STORE001,SKU02128,413.7,25,10,2025-11-20
STORE027,SKU02128,169.9,25,10,2025-11-20
STORE030,SKU02128,90.4,25,10,2025-11-20
STORE021,SKU02128,259.2,25,10,2025-11-20
STORE029,SKU02128,86.7,25,10,2025-11-20
STORE016,SKU02128,68.7,25,10,2025-11-20
STORE019,SKU02128,334.4,25,10,2025-11-20
STORE018,SKU02128,10.5,25,10,2025-11-20
STORE026,SKU02128,25.4,25,10,2025-11-20
STORE004,SKU02128,1.7,25,10,2025-11-20
STORE007,SKU02128,42.3,25,10,2025-11-20
STORE009,SKU02128,18.2,25,10,2025-11-20
STORE014,SKU02128,1395.8,25,10,2025-11-20
STORE024,SKU02128,86.9,25,10,2025-11-20
STORE010,SKU02128,41.2,25,10,2025-11-20
STORE017,SKU02128,70.3,25,10,2025-11-20
STORE020,SKU02128,701.5,25,10,2025-11-20
STORE008,SKU02128,187.3,25,10,2025-11-20
STORE023,SKU02128,115.7,25,10,2025-11-20
STORE015,SKU02129,940.6,25,10,2025-11-20
STORE008,SKU02129,228.7,25,10,2025-11-20
STORE025,SKU02129,185.7,25,10,2025-11-20
STORE014,SKU02129,105.7,25,10,2025-11-20
STORE029,SKU02129,215.9,25,10,2025-11-20
STORE018,SKU02129,173.3,25,10,2025-11-20
STORE026,SKU02129,514.8,25,10,2025-11-20
STORE004,SKU02129,155.6,25,10,2025-11-20
STORE017,SKU02129,391.8,25,10,2025-11-20
STORE006,SKU02129,31.0,25,10,2025-11-20
STORE028,SKU02129,96.6,25,10,2025-11-20
STORE011,SKU02129,238.1,25,10,2025-11-20
STORE027,SKU02129,1257.8,25,10,2025-11-20
STORE001,SKU02129,215.5,25,10,2025-11-20
STORE019,SKU02129,496.5,25,10,2025-11-20
STORE023,SKU02129,134.0,25,10,2025-11-20
STORE010,SKU02129,61.8,25,10,2025-11-20
STORE013,SKU02129,27.5,25,10,2025-11-20
STORE024,SKU02129,165.9,25,10,2025-11-20
STORE022,SKU02129,78.1,25,10,2025-11-20
STORE012,SKU02129,87.0,25,10,2025-11-20
STORE009,SKU02129,650.9,25,10,2025-11-20
STORE007,SKU02129,7.3,25,10,2025-11-20
STORE030,SKU02129,371.4,25,10,2025-11-20
STORE021,SKU02129,217.2,25,10,2025-11-20
STORE016,SKU02129,321.5,25,10,2025-11-20
STORE020,SKU02129,376.6,25,10,2025-11-20
STORE002,SKU02129,171.1,25,10,2025-11-20
STORE005,SKU02129,159.2,25,10,2025-11-20
STORE013,SKU02130,59.0,25,10,2025-11-20
STORE028,SKU02130,91.5,25,10,2025-11-20
STORE016,SKU02130,9.5,25,10,2025-11-20
STORE008,SKU02131,173.0,25,10,2025-11-20
STORE029,SKU02132,94.8,25,10,2025-11-20
STORE013,SKU02132,17.9,25,10,2025-11-20
STORE017,SKU02132,33.3,25,10,2025-11-20
STORE025,SKU02133,56.0,25,10,2025-11-20
STORE026,SKU02134,116.0,25,10,2025-11-20
STORE005,SKU02135,144.0,25,10,2025-11-20
STORE028,SKU02136,75.8,25,10,2025-11-20
STORE026,SKU02136,23.1,25,10,2025-11-20
STORE001,SKU02136,61.2,25,10,2025-11-20
STORE012,SKU02137,179.0,25,10,2025-11-20
STORE025,SKU02138,157.1,25,10,2025-11-20
STORE001,SKU02138,17.9,25,10,2025-11-20
STORE013,SKU02139,207.0,25,10,2025-11-20
STORE018,SKU02140,94.0,25,10,2025-11-20
STORE005,SKU02141,44.2,96,48,2025-11-20
STORE003,SKU02141,27.8,96,48,2025-11-20
STORE022,SKU02141,4.6,96,48,2025-11-20
STORE027,SKU02141,34.8,96,48,2025-11-20
STORE006,SKU02141,31.7,96,48,2025-11-20
STORE026,SKU02141,0.7,96,48,2025-11-20
STORE008,SKU02141,14.9,96,48,2025-11-20
STORE021,SKU02141,11.4,96,48,2025-11-20
STORE012,SKU02141,31.1,96,48,2025-11-20
STORE011,SKU02141,6.8,96,48,2025-11-20
STORE022,SKU02142,177.1,25,10,2025-11-20
STORE006,SKU02142,484.3,25,10,2025-11-20
STORE003,SKU02142,316.7,25,10,2025-11-20
STORE013,SKU02142,504.1,25,10,2025-11-20
STORE030,SKU02142,760.9,25,10,2025-11-20
STORE026,SKU02142,2.1,25,10,2025-11-20
STORE012,SKU02142,193.2,25,10,2025-11-20
STORE001,SKU02142,105.5,25,10,2025-11-20
STORE011,SKU02142,389.4,25,10,2025-11-20
STORE018,SKU02142,57.5,25,10,2025-11-20
STORE015,SKU02142,785.6,25,10,2025-11-20
STORE004,SKU02142,188.5,25,10,2025-11-20
STORE009,SKU02142,312.6,25,10,2025-11-20
STORE027,SKU02142,17.7,25,10,2025-11-20
STORE005,SKU02142,40.2,25,10,2025-11-20
STORE024,SKU02142,281.5,25,10,2025-11-20
STORE002,SKU02142,4.4,25,10,2025-11-20
STORE021,SKU02142,336.4,25,10,2025-11-20
STORE025,SKU02142,2.8,25,10,2025-11-20
STORE028,SKU02142,212.1,25,10,2025-11-20
STORE014,SKU02142,90.0,25,10,2025-11-20
STORE020,SKU02142,187.3,25,10,2025-11-20
STORE011,SKU02143,131.9,25,10,2025-11-20
STORE019,SKU02143,46.4,25,10,2025-11-20
STORE013,SKU02143,12.7,25,10,2025-11-20
STORE015,SKU02144,83.0,25,10,2025-11-20
STORE025,SKU02145,79.9,25,10,2025-11-20
STORE020,SKU02145,66.0,25,10,2025-11-20
STORE002,SKU02145,121.8,25,10,2025-11-20
STORE018,SKU02145,64.0,25,10,2025-11-20
STORE019,SKU02145,49.3,25,10,2025-11-20
STORE018,SKU02146,13.0,33,16,2025-11-20
STORE025,SKU02147,6.1,25,10,2025-11-20
STORE022,SKU02147,92.9,25,10,2025-11-20
STORE009,SKU02148,181.2,25,10,2025-11-20
STORE008,SKU02148,100.4,25,10,2025-11-20
STORE014,SKU02148,19.4,25,10,2025-11-20
STORE020,SKU02149,66.2,25,10,2025-11-20
STORE018,SKU02149,140.3,25,10,2025-11-20
STORE010,SKU02149,43.5,25,10,2025-11-20
STORE026,SKU02150,23.0,25,10,2025-11-20
STORE018,SKU02151,4.0,25,10,2025-11-20
STORE028,SKU02151,36.5,25,10,2025-11-20
STORE001,SKU02151,178.5,25,10,2025-11-20
STORE006,SKU02152,88.0,25,10,2025-11-20
STORE005,SKU02153,91.1,25,10,2025-11-20
STORE029,SKU02153,259.9,25,10,2025-11-20
STORE030,SKU02154,133.6,25,10,2025-11-20
STORE002,SKU02154,166.7,25,10,2025-11-20
STORE028,SKU02154,87.1,25,10,2025-11-20
STORE011,SKU02154,93.6,25,10,2025-11-20
STORE026,SKU02155,0.3,25,10,2025-11-20
STORE002,SKU02155,16.1,25,10,2025-11-20
STORE020,SKU02155,14.1,25,10,2025-11-20
STORE023,SKU02155,2.7,25,10,2025-11-20
STORE024,SKU02155,11.2,25,10,2025-11-20
STORE008,SKU02155,2.2,25,10,2025-11-20
STORE022,SKU02155,0.4,25,10,2025-11-20
STORE018,SKU02155,2.0,25,10,2025-11-20
STORE014,SKU02155,1.8,25,10,2025-11-20
STORE028,SKU02155,3.8,25,10,2025-11-20
STORE009,SKU02155,4.9,25,10,2025-11-20
STORE017,SKU02155,6.5,25,10,2025-11-20
STORE010,SKU02156,114.1,25,10,2025-11-20
STORE021,SKU02156,55.6,25,10,2025-11-20
STORE005,SKU02156,5.2,25,10,2025-11-20
STORE030,SKU02156,163.7,25,10,2025-11-20
STORE020,SKU02156,88.8,25,10,2025-11-20
STORE011,SKU02156,62.5,25,10,2025-11-20
STORE028,SKU02157,78.0,25,10,2025-11-20
STORE024,SKU02158,0.0,101,39,2025-10-15
STORE018,SKU02159,86.0,29,14,2025-11-20
STORE021,SKU02160,137.0,30,15,2025-11-20
STORE003,SKU02161,206.0,30,15,2025-11-20
STORE021,SKU02162,46.0,53,26,2025-11-20
STORE003,SKU02163,282.0,40,20,2025-11-20
STORE010,SKU02164,53.5,25,10,2025-11-20
STORE012,SKU02164,135.0,25,10,2025-11-20
STORE015,SKU02164,15.6,25,10,2025-11-20
STORE021,SKU02164,404.8,25,10,2025-11-20
STORE018,SKU02164,31.2,25,10,2025-11-20
STORE017,SKU02164,541.5,25,10,2025-11-20
STORE028,SKU02164,463.2,25,10,2025-11-20
STORE002,SKU02164,144.9,25,10,2025-11-20
STORE027,SKU02164,316.4,25,10,2025-11-20
STORE024,SKU02164,224.1,25,10,2025-11-20
STORE003,SKU02164,377.0,25,10,2025-11-20
STORE029,SKU02164,131.1,25,10,2025-11-20
STORE006,SKU02164,357.5,25,10,2025-11-20
STORE008,SKU02164,144.0,25,10,2025-11-20
STORE013,SKU02164,656.5,25,10,2025-11-20
STORE025,SKU02164,154.6,25,10,2025-11-20
STORE007,SKU02164,144.1,25,10,2025-11-20
STORE022,SKU02164,356.7,25,10,2025-11-20
STORE004,SKU02164,399.9,25,10,2025-11-20
STORE009,SKU02164,187.6,25,10,2025-11-20
STORE020,SKU02164,46.0,25,10,2025-11-20
STORE001,SKU02164,146.3,25,10,2025-11-20
STORE016,SKU02164,799.1,25,10,2025-11-20
STORE030,SKU02164,324.4,25,10,2025-11-20
STORE019,SKU02164,386.7,25,10,2025-11-20
STORE011,SKU02164,7.7,25,10,2025-11-20
STORE005,SKU02164,146.4,25,10,2025-11-20
STORE014,SKU02164,241.3,25,10,2025-11-20
STORE023,SKU02164,411.1,25,10,2025-11-20
STORE026,SKU02164,11.7,25,10,2025-11-20
STORE020,SKU02165,0.0,98,37,2025-10-15
STORE013,SKU02166,104.6,25,10,2025-11-20
STORE018,SKU02166,43.4,25,10,2025-11-20
STORE005,SKU02166,12.0,25,10,2025-11-20
STORE028,SKU02167,108.1,36,18,2025-11-20
STORE020,SKU02167,93.9,36,18,2025-11-20
STORE019,SKU02168,183.0,26,11,2025-11-20
STORE030,SKU02169,11.6,25,10,2025-11-20
STORE014,SKU02169,37.6,25,10,2025-11-20
STORE017,SKU02169,364.6,25,10,2025-11-20
STORE016,SKU02169,31.0,25,10,2025-11-20
STORE023,SKU02169,57.9,25,10,2025-11-20
STORE005,SKU02169,131.5,25,10,2025-11-20
STORE027,SKU02170,0.0,84,46,2025-10-15
STORE011,SKU02171,94.1,25,10,2025-11-20
STORE017,SKU02171,186.3,25,10,2025-11-20
STORE019,SKU02171,76.6,25,10,2025-11-20
STORE007,SKU02172,0.0,112,35,2025-10-15
STORE002,SKU02173,216.0,25,10,2025-11-20
STORE026,SKU02174,0.0,104,40,2025-10-15
STORE011,SKU02175,78.2,25,10,2025-11-20
STORE022,SKU02175,9.8,25,10,2025-11-20
STORE017,SKU02176,3.4,25,10,2025-11-20
STORE001,SKU02176,11.6,25,10,2025-11-20
STORE013,SKU02176,10.2,25,10,2025-11-20
STORE021,SKU02176,27.4,25,10,2025-11-20
STORE006,SKU02176,17.5,25,10,2025-11-20
STORE022,SKU02176,9.9,25,10,2025-11-20
STORE027,SKU02176,3.8,25,10,2025-11-20
STORE008,SKU02176,5.2,25,10,2025-11-20
STORE012,SKU02176,17.3,25,10,2025-11-20
STORE002,SKU02176,11.1,25,10,2025-11-20
STORE009,SKU02176,14.6,25,10,2025-11-20
STORE029,SKU02176,3.8,25,10,2025-11-20
STORE025,SKU02176,21.9,25,10,2025-11-20
STORE028,SKU02176,38.5,25,10,2025-11-20
STORE013,SKU02177,163.0,26,11,2025-11-20
STORE024,SKU02178,64.0,59,29,2025-11-20
STORE020,SKU02179,353.3,25,10,2025-11-20
STORE011,SKU02179,38.6,25,10,2025-11-20
STORE022,SKU02179,86.1,25,10,2025-11-20
STORE015,SKU02179,9.0,25,10,2025-11-20
STORE019,SKU02180,39.4,25,10,2025-11-20
STORE002,SKU02180,4.0,25,10,2025-11-20
STORE001,SKU02180,135.4,25,10,2025-11-20
STORE022,SKU02180,53.2,25,10,2025-11-20
STORE004,SKU02181,0.0,72,25,2025-10-15
STORE029,SKU02182,80.0,25,10,2025-11-20
STORE018,SKU02183,77.4,34,17,2025-11-20
STORE006,SKU02183,56.6,34,17,2025-11-20
STORE025,SKU02184,24.2,25,10,2025-11-20
STORE024,SKU02184,79.3,25,10,2025-11-20
STORE011,SKU02184,127.5,25,10,2025-11-20
STORE028,SKU02185,102.0,25,10,2025-11-20
STORE012,SKU02186,92.0,25,10,2025-11-20
STORE009,SKU02187,126.0,28,13,2025-11-20
STORE009,SKU02188,67.0,25,10,2025-11-20
STORE006,SKU02189,98.7,28,13,2025-11-20
STORE030,SKU02189,38.3,28,13,2025-11-20
STORE017,SKU02190,156.0,25,10,2025-11-20
STORE013,SKU02191,76.6,31,15,2025-11-20
STORE015,SKU02191,197.4,31,15,2025-11-20
STORE019,SKU02192,35.5,25,10,2025-11-20
STORE013,SKU02192,44.2,25,10,2025-11-20
STORE007,SKU02192,293.2,25,10,2025-11-20
STORE005,SKU02192,32.0,25,10,2025-11-20
STORE012,SKU02193,125.0,25,10,2025-11-20
STORE027,SKU02194,208.0,25,10,2025-11-20
STORE027,SKU02195,4.9,25,10,2025-11-20
STORE020,SKU02195,149.4,25,10,2025-11-20
STORE010,SKU02195,84.6,25,10,2025-11-20
STORE006,SKU02195,143.1,25,10,2025-11-20
STORE021,SKU02196,32.1,25,10,2025-11-20
STORE008,SKU02196,167.9,25,10,2025-11-20
STORE021,SKU02197,112.0,25,10,2025-11-20
STORE005,SKU02197,99.1,25,10,2025-11-20
STORE022,SKU02197,4.4,25,10,2025-11-20
STORE018,SKU02197,53.5,25,10,2025-11-20
STORE024,SKU02198,2.0,25,10,2025-11-20
STORE019,SKU02198,0.7,25,10,2025-11-20
STORE028,SKU02198,23.3,25,10,2025-11-20
STORE009,SKU02199,145.5,25,10,2025-11-20
STORE026,SKU02199,55.0,25,10,2025-11-20
STORE013,SKU02199,87.5,25,10,2025-11-20
STORE027,SKU02200,114.0,25,10,2025-11-20
STORE028,SKU02201,4.5,28,13,2025-11-20
STORE008,SKU02201,136.1,28,13,2025-11-20
STORE007,SKU02201,223.4,28,13,2025-11-20
STORE018,SKU02202,16.0,25,10,2025-11-20
STORE029,SKU02203,35.6,25,10,2025-11-20
STORE030,SKU02203,1.3,25,10,2025-11-20
STORE019,SKU02203,61.0,25,10,2025-11-20
STORE030,SKU02204,54.6,25,10,2025-11-20
STORE004,SKU02204,32.2,25,10,2025-11-20
STORE011,SKU02204,23.7,25,10,2025-11-20
STORE013,SKU02204,108.5,25,10,2025-11-20
STORE006,SKU02205,125.5,25,10,2025-11-20
STORE009,SKU02205,46.2,25,10,2025-11-20
STORE003,SKU02205,272.5,25,10,2025-11-20
STORE022,SKU02205,194.2,25,10,2025-11-20
STORE027,SKU02205,456.4,25,10,2025-11-20
STORE011,SKU02205,29.1,25,10,2025-11-20
STORE030,SKU02205,359.2,25,10,2025-11-20
STORE018,SKU02205,261.1,25,10,2025-11-20
STORE025,SKU02205,28.5,25,10,2025-11-20
STORE016,SKU02205,276.8,25,10,2025-11-20
STORE024,SKU02205,135.9,25,10,2025-11-20
STORE026,SKU02205,676.4,25,10,2025-11-20
STORE013,SKU02205,35.6,25,10,2025-11-20
STORE020,SKU02205,240.1,25,10,2025-11-20
STORE017,SKU02205,112.2,25,10,2025-11-20
STORE007,SKU02205,732.9,25,10,2025-11-20
STORE010,SKU02205,93.4,25,10,2025-11-20
STORE004,SKU02205,763.9,25,10,2025-11-20
STORE012,SKU02205,540.6,25,10,2025-11-20
STORE023,SKU02205,73.5,25,10,2025-11-20
STORE021,SKU02205,379.6,25,10,2025-11-20
STORE029,SKU02205,1265.8,25,10,2025-11-20
STORE014,SKU02205,67.9,25,10,2025-11-20
STORE001,SKU02205,133.9,25,10,2025-11-20
STORE002,SKU02205,171.3,25,10,2025-11-20
STORE005,SKU02205,81.5,25,10,2025-11-20
STORE015,SKU02205,3.6,25,10,2025-11-20
STORE028,SKU02205,58.0,25,10,2025-11-20
STORE008,SKU02205,77.2,25,10,2025-11-20
STORE012,SKU02206,68.9,25,10,2025-11-20
STORE001,SKU02206,22.1,25,10,2025-11-20
STORE021,SKU02207,131.6,25,10,2025-11-20
STORE016,SKU02207,77.7,25,10,2025-11-20
STORE017,SKU02207,5.7,25,10,2025-11-20
STORE009,SKU02208,178.1,25,10,2025-11-20
STORE013,SKU02208,179.9,25,10,2025-11-20
STORE028,SKU02209,694.5,25,10,2025-11-20
STORE018,SKU02209,0.7,25,10,2025-11-20
STORE011,SKU02209,63.3,25,10,2025-11-20
STORE001,SKU02209,583.5,25,10,2025-11-20
STORE020,SKU02209,597.2,25,10,2025-11-20
STORE030,SKU02209,283.1,25,10,2025-11-20
STORE016,SKU02209,322.2,25,10,2025-11-20
STORE022,SKU02209,21.3,25,10,2025-11-20
STORE010,SKU02209,160.1,25,10,2025-11-20
STORE009,SKU02209,58.5,25,10,2025-11-20
STORE008,SKU02209,44.4,25,10,2025-11-20
STORE027,SKU02209,369.0,25,10,2025-11-20
STORE007,SKU02209,32.2,25,10,2025-11-20
STORE023,SKU02209,140.4,25,10,2025-11-20
STORE004,SKU02209,619.4,25,10,2025-11-20
STORE015,SKU02209,45.6,25,10,2025-11-20
STORE025,SKU02209,847.2,25,10,2025-11-20
STORE021,SKU02209,1146.7,25,10,2025-11-20
STORE017,SKU02209,180.1,25,10,2025-11-20
STORE002,SKU02209,41.4,25,10,2025-11-20
STORE014,SKU02209,84.3,25,10,2025-11-20
STORE026,SKU02209,122.7,25,10,2025-11-20
STORE013,SKU02209,82.2,25,10,2025-11-20
STORE012,SKU02209,73.1,25,10,2025-11-20
STORE019,SKU02209,795.6,25,10,2025-11-20
STORE029,SKU02209,37.0,25,10,2025-11-20
STORE003,SKU02209,293.4,25,10,2025-11-20
STORE024,SKU02209,0.1,25,10,2025-11-20
STORE008,SKU02210,68.4,25,10,2025-11-20
STORE009,SKU02210,186.6,25,10,2025-11-20
STORE026,SKU02211,101.1,25,10,2025-11-20
STORE002,SKU02211,61.1,25,10,2025-11-20
STORE003,SKU02211,314.1,25,10,2025-11-20
STORE027,SKU02211,371.3,25,10,2025-11-20
STORE012,SKU02211,346.9,25,10,2025-11-20
STORE007,SKU02211,114.6,25,10,2025-11-20
STORE013,SKU02211,86.5,25,10,2025-11-20
STORE010,SKU02211,929.6,25,10,2025-11-20
STORE028,SKU02211,764.7,25,10,2025-11-20
STORE011,SKU02211,182.0,25,10,2025-11-20
STORE023,SKU02211,557.5,25,10,2025-11-20
STORE015,SKU02211,179.3,25,10,2025-11-20
STORE004,SKU02211,164.5,25,10,2025-11-20
STORE021,SKU02211,50.8,25,10,2025-11-20
STORE017,SKU02211,165.5,25,10,2025-11-20
STORE018,SKU02211,229.6,25,10,2025-11-20
STORE029,SKU02211,6.8,25,10,2025-11-20
STORE019,SKU02211,174.9,25,10,2025-11-20
STORE030,SKU02211,452.7,25,10,2025-11-20
STORE022,SKU02211,339.4,25,10,2025-11-20
STORE006,SKU02211,300.3,25,10,2025-11-20
STORE024,SKU02211,715.6,25,10,2025-11-20
STORE025,SKU02211,5.4,25,10,2025-11-20
STORE009,SKU02211,242.5,25,10,2025-11-20
STORE020,SKU02211,461.0,25,10,2025-11-20
STORE005,SKU02211,232.1,25,10,2025-11-20
STORE001,SKU02211,116.6,25,10,2025-11-20
STORE008,SKU02211,43.6,25,10,2025-11-20
STORE026,SKU02212,0.0,91,33,2025-10-15
STORE028,SKU02213,142.4,25,10,2025-11-20
STORE011,SKU02213,41.5,25,10,2025-11-20
STORE002,SKU02213,137.1,25,10,2025-11-20
STORE001,SKU02214,37.8,25,10,2025-11-20
STORE020,SKU02214,48.2,25,10,2025-11-20
STORE009,SKU02215,0.0,89,50,2025-10-15
STORE023,SKU02216,90.4,25,10,2025-11-20
STORE028,SKU02216,59.6,25,10,2025-11-20
STORE021,SKU02217,136.3,25,10,2025-11-20
STORE026,SKU02217,193.6,25,10,2025-11-20
STORE004,SKU02217,436.4,25,10,2025-11-20
STORE010,SKU02217,125.7,25,10,2025-11-20
STORE025,SKU02217,131.9,25,10,2025-11-20
STORE003,SKU02217,27.0,25,10,2025-11-20
STORE002,SKU02217,660.8,25,10,2025-11-20
STORE012,SKU02217,25.6,25,10,2025-11-20
STORE006,SKU02217,280.6,25,10,2025-11-20
STORE015,SKU02217,143.2,25,10,2025-11-20
STORE013,SKU02217,139.7,25,10,2025-11-20
STORE017,SKU02217,305.7,25,10,2025-11-20
STORE028,SKU02217,18.7,25,10,2025-11-20
STORE019,SKU02217,241.9,25,10,2025-11-20
STORE016,SKU02217,397.1,25,10,2025-11-20
STORE009,SKU02217,473.1,25,10,2025-11-20
STORE001,SKU02217,50.2,25,10,2025-11-20
STORE027,SKU02217,611.6,25,10,2025-11-20
STORE023,SKU02217,286.7,25,10,2025-11-20
STORE029,SKU02217,573.7,25,10,2025-11-20
STORE008,SKU02217,178.4,25,10,2025-11-20
STORE014,SKU02217,209.8,25,10,2025-11-20
STORE005,SKU02217,675.2,25,10,2025-11-20
STORE011,SKU02217,618.2,25,10,2025-11-20
STORE024,SKU02217,159.7,25,10,2025-11-20
STORE022,SKU02217,86.2,25,10,2025-11-20
STORE007,SKU02217,134.2,25,10,2025-11-20
STORE020,SKU02217,131.8,25,10,2025-11-20
STORE030,SKU02217,90.8,25,10,2025-11-20
STORE018,SKU02217,84.0,25,10,2025-11-20
STORE030,SKU02218,11.0,29,14,2025-11-20
STORE011,SKU02219,3.3,25,10,2025-11-20
STORE018,SKU02219,52.0,25,10,2025-11-20
STORE026,SKU02219,8.7,25,10,2025-11-20
STORE030,SKU02220,26.6,25,10,2025-11-20
STORE026,SKU02220,4.0,25,10,2025-11-20
STORE025,SKU02220,19.8,25,10,2025-11-20
STORE014,SKU02220,92.2,25,10,2025-11-20
STORE002,SKU02220,136.3,25,10,2025-11-20
STORE011,SKU02221,67.7,25,10,2025-11-20
STORE028,SKU02221,168.4,25,10,2025-11-20
STORE025,SKU02221,171.8,25,10,2025-11-20
STORE019,SKU02221,559.2,25,10,2025-11-20
STORE017,SKU02221,389.0,25,10,2025-11-20
STORE014,SKU02221,194.6,25,10,2025-11-20
STORE015,SKU02221,300.4,25,10,2025-11-20
STORE018,SKU02221,508.2,25,10,2025-11-20
STORE024,SKU02221,2.6,25,10,2025-11-20
STORE009,SKU02221,139.4,25,10,2025-11-20
STORE010,SKU02221,642.9,25,10,2025-11-20
STORE006,SKU02221,364.6,25,10,2025-11-20
STORE005,SKU02221,211.6,25,10,2025-11-20
STORE016,SKU02221,203.9,25,10,2025-11-20
STORE030,SKU02221,115.6,25,10,2025-11-20
STORE021,SKU02221,198.7,25,10,2025-11-20
STORE027,SKU02221,288.0,25,10,2025-11-20
